population_size,generations,early_mutation_rate,mid_mutation_rate,late_mutation_rate,mutation_rate,max_stagnant,seed,runtime_seconds,dbi_before_ga,dbi_after_ga,dbi_improvement_pct,silhouette_score,ch_score,total_inertia,final_k,n_clusters_used
20,25,0.3,0.3,0.15,0.15,5,45,9.9528,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,25,0.3,0.3,0.15,0.15,5,46,10.1694,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.3,0.3,0.15,0.15,10,42,16.8362,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.3,0.3,0.15,0.15,10,43,16.2748,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
20,25,0.3,0.3,0.15,0.15,10,44,16.5668,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.3,0.3,0.15,0.15,10,45,16.3174,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.3,0.3,0.15,0.15,10,46,15.8371,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.3,0.25,0.1,0.1,5,42,9.6878,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.3,0.25,0.1,0.1,5,43,9.6043,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.3,0.25,0.1,0.1,5,44,9.6486,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
20,25,0.3,0.25,0.1,0.1,5,45,9.6769,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,25,0.3,0.25,0.1,0.1,5,46,9.4747,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.3,0.25,0.1,0.1,10,42,16.8167,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.3,0.25,0.1,0.1,10,43,15.7496,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.3,0.25,0.1,0.1,10,44,15.9,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,25,0.3,0.25,0.1,0.1,10,45,15.947,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.3,0.25,0.1,0.1,10,46,16.7456,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.3,0.25,0.15,0.15,5,42,9.4761,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.3,0.25,0.15,0.15,5,43,9.9819,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.3,0.25,0.15,0.15,5,44,10.0383,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
20,25,0.3,0.25,0.15,0.15,5,45,9.9918,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,25,0.3,0.25,0.15,0.15,5,46,9.543,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.3,0.25,0.15,0.15,10,42,16.1382,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.3,0.25,0.15,0.15,10,43,15.7207,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.3,0.25,0.15,0.15,10,44,16.1352,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,25,0.3,0.25,0.15,0.15,10,45,16.3057,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.3,0.25,0.15,0.15,10,46,16.9262,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.5,0.3,0.1,0.1,5,42,10.1459,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
20,50,0.5,0.3,0.1,0.1,5,43,9.5828,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.3,0.1,0.1,5,44,9.7573,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.3,0.1,0.1,5,45,9.8465,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.5,0.3,0.1,0.1,5,46,9.4631,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.3,0.1,0.1,10,42,15.6822,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.3,0.1,0.1,10,43,16.0784,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.5,0.3,0.1,0.1,10,44,15.5775,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.3,0.1,0.1,10,45,16.2179,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
20,50,0.5,0.3,0.1,0.1,10,46,15.5045,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.3,0.15,0.15,5,42,9.8265,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
20,50,0.5,0.3,0.15,0.15,5,43,9.5383,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.3,0.15,0.15,5,44,9.539,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.3,0.15,0.15,5,45,9.7354,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.5,0.3,0.15,0.15,5,46,9.5316,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.3,0.15,0.15,10,42,16.7388,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.3,0.15,0.15,10,43,16.929,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.5,0.3,0.15,0.15,10,44,16.4046,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.3,0.15,0.15,10,45,17.0282,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
20,50,0.5,0.3,0.15,0.15,10,46,16.8392,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.25,0.1,0.1,5,42,10.3163,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
20,50,0.5,0.25,0.1,0.1,5,43,9.8647,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.25,0.1,0.1,5,44,9.9182,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.25,0.1,0.1,5,45,10.3067,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.5,0.25,0.1,0.1,5,46,9.8854,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.25,0.1,0.1,10,42,16.5034,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.25,0.1,0.1,10,43,16.9105,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.5,0.25,0.1,0.1,10,44,16.4517,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.25,0.1,0.1,10,45,17.9917,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
20,50,0.5,0.25,0.1,0.1,10,46,16.3737,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.25,0.15,0.15,5,42,10.2053,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
20,50,0.5,0.25,0.15,0.15,5,43,9.816,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.25,0.15,0.15,5,44,9.7719,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.25,0.15,0.15,5,45,10.0176,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.5,0.25,0.15,0.15,5,46,9.6921,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.5,0.25,0.15,0.15,10,42,16.0389,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.25,0.15,0.15,10,43,16.5499,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.5,0.25,0.15,0.15,10,44,16.1388,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.5,0.25,0.15,0.15,10,45,16.392,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
20,50,0.5,0.25,0.15,0.15,10,46,15.8806,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.3,0.3,0.1,0.1,5,42,9.5471,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.3,0.3,0.1,0.1,5,43,9.8783,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.3,0.1,0.1,5,44,9.9049,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.3,0.1,0.1,5,45,9.9097,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,50,0.3,0.3,0.1,0.1,5,46,9.5648,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.3,0.1,0.1,10,42,16.109,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.3,0.3,0.1,0.1,10,43,16.3593,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
20,50,0.3,0.3,0.1,0.1,10,44,16.4605,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.3,0.1,0.1,10,45,16.6678,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.3,0.1,0.1,10,46,16.3872,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.3,0.15,0.15,5,42,9.6507,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.3,0.3,0.15,0.15,5,43,9.9872,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.3,0.15,0.15,5,44,10.0657,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.3,0.15,0.15,5,45,9.834,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,50,0.3,0.3,0.15,0.15,5,46,9.7475,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.3,0.15,0.15,10,42,15.8047,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.3,0.3,0.15,0.15,10,43,15.9114,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
20,50,0.3,0.3,0.15,0.15,10,44,15.9503,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.3,0.15,0.15,10,45,15.9571,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.3,0.15,0.15,10,46,15.7617,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.25,0.1,0.1,5,42,9.3583,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.3,0.25,0.1,0.1,5,43,9.7318,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.25,0.1,0.1,5,44,9.6604,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.25,0.1,0.1,5,45,9.5311,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,50,0.3,0.25,0.1,0.1,5,46,9.2479,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.25,0.1,0.1,10,42,15.6057,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.3,0.25,0.1,0.1,10,43,15.9111,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
20,50,0.3,0.25,0.1,0.1,10,44,16.0967,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.25,0.1,0.1,10,45,16.1929,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.25,0.1,0.1,10,46,15.7236,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.25,0.15,0.15,5,42,9.28,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.3,0.25,0.15,0.15,5,43,9.6605,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.25,0.15,0.15,5,44,9.6414,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.25,0.15,0.15,5,45,9.5907,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,50,0.3,0.25,0.15,0.15,5,46,9.3701,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.25,0.15,0.15,10,42,15.4936,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.3,0.25,0.15,0.15,10,43,15.7041,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
20,50,0.3,0.25,0.15,0.15,10,44,15.7793,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.3,0.25,0.15,0.15,10,45,16.0837,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.3,0.25,0.15,0.15,10,46,16.0221,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.5,0.3,0.1,0.1,5,42,13.7265,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.3,0.1,0.1,5,43,12.5754,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.3,0.1,0.1,5,44,12.4095,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.3,0.1,0.1,5,45,12.707,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.5,0.3,0.1,0.1,5,46,12.6335,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.3,0.1,0.1,10,42,21.4878,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.3,0.1,0.1,10,43,22.0518,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.3,0.1,0.1,10,44,21.6902,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.5,0.3,0.1,0.1,10,45,21.2611,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.3,0.1,0.1,10,46,21.8655,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.5,0.3,0.15,0.15,5,42,13.2756,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.3,0.15,0.15,5,43,12.522,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.3,0.15,0.15,5,44,12.5141,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.3,0.15,0.15,5,45,12.6874,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.5,0.3,0.15,0.15,5,46,12.528,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.3,0.15,0.15,10,42,21.6479,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.3,0.15,0.15,10,43,21.8798,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.3,0.15,0.15,10,44,21.7597,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.5,0.3,0.15,0.15,10,45,21.5246,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.3,0.15,0.15,10,46,22.0826,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.5,0.25,0.1,0.1,5,42,13.0927,0.5599,0.542,3.2,0.5227,577.9359,1893.9492,3,3
30,25,0.5,0.25,0.1,0.1,5,43,12.5173,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.25,0.1,0.1,5,44,12.371,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.25,0.1,0.1,5,45,12.6914,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.5,0.25,0.1,0.1,5,46,12.4142,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.25,0.1,0.1,10,42,21.429,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.25,0.1,0.1,10,43,21.7312,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
30,25,0.5,0.25,0.1,0.1,10,44,21.1887,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
30,25,0.5,0.25,0.1,0.1,10,45,21.9215,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.25,0.1,0.1,10,46,20.9943,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.25,0.15,0.15,5,42,13.0889,0.5599,0.542,3.2,0.5227,577.9359,1893.9492,3,3
30,25,0.5,0.25,0.15,0.15,5,43,13.9534,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.25,0.15,0.15,5,44,12.9439,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.25,0.15,0.15,5,45,12.9652,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.5,0.25,0.15,0.15,5,46,12.7628,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.5,0.25,0.15,0.15,10,42,21.9091,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.25,0.15,0.15,10,43,22.028,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
30,25,0.5,0.25,0.15,0.15,10,44,21.3007,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
30,25,0.5,0.25,0.15,0.15,10,45,22.3813,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.5,0.25,0.15,0.15,10,46,21.2368,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.3,0.1,0.1,5,42,12.4175,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.3,0.3,0.1,0.1,5,43,12.4678,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.3,0.1,0.1,5,44,12.5041,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.3,0.1,0.1,5,45,12.5198,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.3,0.1,0.1,5,46,12.6016,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.3,0.1,0.1,10,42,22.3484,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.3,0.3,0.1,0.1,10,43,21.507,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.3,0.3,0.1,0.1,10,44,21.835,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.3,0.3,0.1,0.1,10,45,21.3179,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
30,25,0.3,0.3,0.1,0.1,10,46,21.6962,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.3,0.3,0.15,0.15,5,42,12.404,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.3,0.3,0.15,0.15,5,43,12.2679,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.3,0.15,0.15,5,44,12.2903,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.3,0.15,0.15,5,45,12.3642,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.3,0.15,0.15,5,46,12.5384,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.3,0.3,0.15,0.15,10,42,22.0944,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.3,0.3,0.15,0.15,10,43,21.5889,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.3,0.3,0.15,0.15,10,44,21.9879,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.3,0.3,0.15,0.15,10,45,21.4001,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
