population_size,generations,early_mutation_rate,mid_mutation_rate,late_mutation_rate,mutation_rate,max_stagnant,seed,runtime_seconds,dbi_before_ga,dbi_after_ga,dbi_improvement_pct,silhouette_score,ch_score,total_inertia,final_k,n_clusters_used
10,25,0.28,0.1,0.01,0.01,8,43,10.1742,0.5599,0.5421,3.18,0.5227,578.0052,1893.7268,3,3
10,25,0.28,0.1,0.01,0.01,8,44,10.4931,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,25,0.28,0.1,0.05,0.05,5,42,7.6751,0.5599,0.5421,3.18,0.5227,578.0036,1893.7307,3,3
10,25,0.28,0.1,0.05,0.05,5,43,7.7325,0.5599,0.5419,3.21,0.5226,578.3379,1892.9816,3,3
10,25,0.28,0.1,0.05,0.05,5,44,8.23,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,25,0.28,0.1,0.05,0.05,8,42,10.4183,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,25,0.28,0.1,0.05,0.05,8,43,10.2132,0.5599,0.5421,3.18,0.5227,578.0052,1893.7268,3,3
10,25,0.28,0.1,0.05,0.05,8,44,10.4874,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,25,0.28,0.14,0.01,0.01,5,42,7.6778,0.5599,0.5421,3.18,0.5227,578.0036,1893.7307,3,3
10,25,0.28,0.14,0.01,0.01,5,43,7.568,0.5599,0.5419,3.21,0.5226,578.3379,1892.9816,3,3
10,25,0.28,0.14,0.01,0.01,5,44,8.0312,0.5599,0.5419,3.21,0.5227,578.4674,1892.6245,3,3
10,25,0.28,0.14,0.01,0.01,8,42,10.1667,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
10,25,0.28,0.14,0.01,0.01,8,43,10.6932,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.28,0.14,0.01,0.01,8,44,10.7339,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
10,25,0.28,0.14,0.05,0.05,5,42,7.9602,0.5599,0.5421,3.18,0.5227,578.0036,1893.7307,3,3
10,25,0.28,0.14,0.05,0.05,5,43,7.8552,0.5599,0.5419,3.21,0.5226,578.3379,1892.9816,3,3
10,25,0.28,0.14,0.05,0.05,5,44,8.3856,0.5599,0.5419,3.21,0.5227,578.4674,1892.6245,3,3
10,25,0.28,0.14,0.05,0.05,8,42,10.6476,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
10,25,0.28,0.14,0.05,0.05,8,43,10.7634,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.28,0.14,0.05,0.05,8,44,10.8501,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
20,10,0.2,0.1,0.01,0.01,5,42,11.6793,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.2,0.1,0.01,0.01,5,43,11.8623,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.2,0.1,0.01,0.01,5,44,11.4429,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.2,0.1,0.01,0.01,8,42,15.9658,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,10,0.2,0.1,0.01,0.01,8,43,15.838,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
20,10,0.2,0.1,0.01,0.01,8,44,15.7476,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,10,0.2,0.1,0.05,0.05,5,42,11.3157,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.2,0.1,0.05,0.05,5,43,11.5095,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
20,10,0.2,0.1,0.05,0.05,5,44,11.4353,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
20,10,0.2,0.1,0.05,0.05,8,42,15.6947,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,10,0.2,0.1,0.05,0.05,8,43,15.5834,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,10,0.2,0.1,0.05,0.05,8,44,16.0669,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,10,0.2,0.14,0.01,0.01,5,42,12.8671,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.2,0.14,0.01,0.01,5,43,10.9393,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.2,0.14,0.01,0.01,5,44,10.7684,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.2,0.14,0.01,0.01,8,42,15.5146,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,10,0.2,0.14,0.01,0.01,8,43,14.8617,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,10,0.2,0.14,0.01,0.01,8,44,17.1928,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.2,0.14,0.05,0.05,5,42,12.4861,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.2,0.14,0.05,0.05,5,43,10.6878,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.2,0.14,0.05,0.05,5,44,10.6272,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.2,0.14,0.05,0.05,8,42,15.6262,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.2,0.14,0.05,0.05,8,43,17.6336,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
20,10,0.2,0.14,0.05,0.05,8,44,14.818,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
20,10,0.28,0.1,0.01,0.01,5,42,11.2579,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.28,0.1,0.01,0.01,5,43,13.2789,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,10,0.28,0.1,0.01,0.01,5,44,10.641,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.28,0.1,0.01,0.01,8,42,14.7375,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,10,0.28,0.1,0.01,0.01,8,43,15.7799,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.28,0.1,0.01,0.01,8,44,16.5566,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.28,0.1,0.05,0.05,5,42,10.8826,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.28,0.1,0.05,0.05,5,43,10.8287,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.28,0.1,0.05,0.05,5,44,12.9257,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.28,0.1,0.05,0.05,8,42,15.1195,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.28,0.1,0.05,0.05,8,43,14.7847,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.28,0.1,0.05,0.05,8,44,17.7143,0.5599,0.542,3.2,0.5227,577.9403,1893.937,3,3
20,10,0.28,0.14,0.01,0.01,5,42,11.0386,0.5599,0.5421,3.18,0.5227,577.8906,1894.0456,3,3
20,10,0.28,0.14,0.01,0.01,5,43,10.7215,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.28,0.14,0.01,0.01,5,44,10.9087,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,10,0.28,0.14,0.01,0.01,8,42,17.1588,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,10,0.28,0.14,0.01,0.01,8,43,15.9007,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
20,10,0.28,0.14,0.01,0.01,8,44,14.9197,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.28,0.14,0.05,0.05,5,42,12.2879,0.5599,0.5421,3.18,0.5227,577.8906,1894.0456,3,3
20,10,0.28,0.14,0.05,0.05,5,43,11.4385,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,10,0.28,0.14,0.05,0.05,5,44,11.1087,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
20,10,0.28,0.14,0.05,0.05,8,42,15.0234,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.28,0.14,0.05,0.05,8,43,17.4683,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.28,0.14,0.05,0.05,8,44,14.8165,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.2,0.1,0.01,0.01,5,42,10.7249,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.2,0.1,0.01,0.01,5,43,11.8414,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,25,0.2,0.1,0.01,0.01,5,44,13.6119,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.1,0.01,0.01,8,42,14.9418,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.1,0.01,0.01,8,43,16.3535,0.5599,0.542,3.2,0.5227,577.9359,1893.9492,3,3
20,25,0.2,0.1,0.01,0.01,8,44,17.4074,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.1,0.05,0.05,5,42,11.1958,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.2,0.1,0.05,0.05,5,43,11.1336,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,25,0.2,0.1,0.05,0.05,5,44,15.8114,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.1,0.05,0.05,8,42,15.2923,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.1,0.05,0.05,8,43,15.8584,0.5599,0.542,3.2,0.5227,577.9359,1893.9492,3,3
20,25,0.2,0.1,0.05,0.05,8,44,20.6557,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.14,0.01,0.01,5,42,10.861,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.2,0.14,0.01,0.01,5,43,10.5837,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,25,0.2,0.14,0.01,0.01,5,44,14.4547,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.14,0.01,0.01,8,42,17.2394,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.14,0.01,0.01,8,43,16.0088,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.2,0.14,0.01,0.01,8,44,20.0094,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.14,0.05,0.05,5,42,11.2504,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.2,0.14,0.05,0.05,5,43,10.72,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,25,0.2,0.14,0.05,0.05,5,44,12.8848,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.14,0.05,0.05,8,42,19.7371,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.2,0.14,0.05,0.05,8,43,15.6642,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.2,0.14,0.05,0.05,8,44,22.3099,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.28,0.1,0.01,0.01,5,42,11.403,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.28,0.1,0.01,0.01,5,43,11.6538,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.28,0.1,0.01,0.01,5,44,13.2168,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.28,0.1,0.01,0.01,8,42,17.9193,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.28,0.1,0.01,0.01,8,43,14.9917,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
20,25,0.28,0.1,0.01,0.01,8,44,19.2259,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.28,0.1,0.05,0.05,5,42,13.6326,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.28,0.1,0.05,0.05,5,43,11.2234,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.28,0.1,0.05,0.05,5,44,11.0748,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.28,0.1,0.05,0.05,8,42,21.3988,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.28,0.1,0.05,0.05,8,43,15.2599,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
20,25,0.28,0.1,0.05,0.05,8,44,15.4703,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.28,0.14,0.01,0.01,5,42,14.5378,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.28,0.14,0.01,0.01,5,43,11.5207,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.28,0.14,0.01,0.01,5,44,10.7568,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.28,0.14,0.01,0.01,8,42,18.9515,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
20,25,0.28,0.14,0.01,0.01,8,43,17.0332,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
20,25,0.28,0.14,0.01,0.01,8,44,15.7004,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.28,0.14,0.05,0.05,5,42,14.6476,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.28,0.14,0.05,0.05,5,43,12.8749,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.28,0.14,0.05,0.05,5,44,10.8809,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.28,0.14,0.05,0.05,8,42,16.2644,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
20,25,0.28,0.14,0.05,0.05,8,43,20.9255,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
20,25,0.28,0.14,0.05,0.05,8,44,15.3988,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.2,0.1,0.01,0.01,5,42,17.5249,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.2,0.1,0.01,0.01,5,43,16.8031,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.1,0.01,0.01,5,44,14.8154,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.1,0.01,0.01,8,42,25.3378,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.1,0.01,0.01,8,43,20.2044,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.2,0.1,0.01,0.01,8,44,25.3644,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.1,0.05,0.05,5,42,16.6725,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.2,0.1,0.05,0.05,5,43,15.0501,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.1,0.05,0.05,5,44,14.628,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.1,0.05,0.05,8,42,24.9034,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
30,10,0.2,0.1,0.05,0.05,8,43,20.5354,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.2,0.1,0.05,0.05,8,44,26.06,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.2,0.14,0.01,0.01,5,42,14.3305,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.2,0.14,0.01,0.01,5,43,16.0974,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.2,0.14,0.01,0.01,5,44,19.3304,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.14,0.01,0.01,8,42,20.9033,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.2,0.14,0.01,0.01,8,43,26.1511,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.14,0.01,0.01,8,44,22.752,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.2,0.14,0.05,0.05,5,42,17.5233,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.2,0.14,0.05,0.05,5,43,14.891,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.2,0.14,0.05,0.05,5,44,16.1812,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.14,0.05,0.05,8,42,24.9611,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.2,0.14,0.05,0.05,8,43,21.0901,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.2,0.14,0.05,0.05,8,44,26.0762,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.28,0.1,0.01,0.01,5,42,14.3546,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.28,0.1,0.01,0.01,5,43,17.6393,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.28,0.1,0.01,0.01,5,44,17.8882,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
