population_size,generations,early_mutation_rate,mid_mutation_rate,late_mutation_rate,mutation_rate,max_stagnant,seed,runtime_seconds,dbi_before_ga,dbi_after_ga,dbi_improvement_pct,silhouette_score,ch_score,total_inertia,final_k,n_clusters_used
10,10,0.05,0.05,0.05,0.05,12,42,10.7117,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,10,0.05,0.05,0.05,0.05,12,43,10.9615,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,10,0.05,0.05,0.05,0.05,12,44,11.4691,0.5599,0.5421,3.18,0.5228,578.0218,1893.684,3,3
10,10,0.05,0.05,0.05,0.05,12,45,11.3345,0.5599,0.5421,3.18,0.5226,578.4518,1892.4422,3,3
10,10,0.05,0.05,0.05,0.05,12,46,11.9929,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,10,0.1,0.1,0.1,0.1,5,42,9.365,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,10,0.1,0.1,0.1,0.1,5,43,9.0909,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,10,0.1,0.1,0.1,0.1,5,44,9.1988,0.5599,0.542,3.2,0.5228,577.8738,1894.0805,3,3
10,10,0.1,0.1,0.1,0.1,5,45,9.455,0.5599,0.5419,3.21,0.5228,577.8754,1894.0766,3,3
10,10,0.1,0.1,0.1,0.1,5,46,8.9566,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
10,10,0.1,0.1,0.1,0.1,8,42,11.9855,0.5599,0.542,3.2,0.5227,578.3843,1892.6257,3,3
10,10,0.1,0.1,0.1,0.1,8,43,11.3649,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,10,0.1,0.1,0.1,0.1,8,44,11.0285,0.5599,0.5419,3.21,0.5227,578.469,1892.62,3,3
10,10,0.1,0.1,0.1,0.1,8,45,11.1646,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,10,0.1,0.1,0.1,0.1,8,46,11.0687,0.5599,0.5421,3.18,0.5229,578.096,1893.402,3,3
10,10,0.1,0.1,0.1,0.1,12,42,12.4838,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,10,0.1,0.1,0.1,0.1,12,43,11.8433,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
10,10,0.1,0.1,0.1,0.1,12,44,11.8316,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,10,0.1,0.1,0.1,0.1,12,45,12.1157,0.5599,0.5419,3.21,0.5226,578.3736,1892.6552,3,3
10,10,0.1,0.1,0.1,0.1,12,46,11.5115,0.5599,0.5421,3.18,0.5228,578.0218,1893.684,3,3
10,25,0.01,0.01,0.01,0.01,5,42,7.909,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.01,0.01,0.01,0.01,5,43,7.4685,0.5599,0.5419,3.21,0.5227,578.4674,1892.6245,3,3
10,25,0.01,0.01,0.01,0.01,5,44,7.2495,0.5599,0.5421,3.18,0.5226,577.9503,1893.9012,3,3
10,25,0.01,0.01,0.01,0.01,5,45,7.1659,0.5599,0.5419,3.21,0.5227,578.5031,1892.2981,3,3
10,25,0.01,0.01,0.01,0.01,5,46,7.0771,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.01,0.01,0.01,0.01,8,42,9.5973,0.5599,0.5422,3.16,0.5226,577.9782,1893.8217,3,3
10,25,0.01,0.01,0.01,0.01,8,43,9.6737,0.5599,0.5422,3.16,0.5226,578.2355,1892.8457,3,3
10,25,0.01,0.01,0.01,0.01,8,44,9.6401,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
10,25,0.01,0.01,0.01,0.01,8,45,9.4781,0.5599,0.5421,3.18,0.5228,577.9013,1894.0161,3,3
10,25,0.01,0.01,0.01,0.01,8,46,9.2174,0.5599,0.5421,3.18,0.5226,578.5323,1892.2164,3,3
10,25,0.01,0.01,0.01,0.01,12,42,12.6683,0.5599,0.5419,3.21,0.5227,578.5031,1892.2981,3,3
10,25,0.01,0.01,0.01,0.01,12,43,12.8289,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.01,0.01,0.01,0.01,12,44,12.3927,0.5599,0.5419,3.21,0.5226,578.4971,1892.3142,3,3
10,25,0.01,0.01,0.01,0.01,12,45,12.4907,0.5599,0.5419,3.21,0.5228,577.8754,1894.0766,3,3
10,25,0.01,0.01,0.01,0.01,12,46,12.3504,0.5599,0.5421,3.18,0.5227,578.0052,1893.7268,3,3
10,25,0.05,0.05,0.05,0.05,5,42,6.9915,0.5599,0.5419,3.21,0.5227,578.5047,1892.2936,3,3
10,25,0.05,0.05,0.05,0.05,5,43,7.1766,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
10,25,0.05,0.05,0.05,0.05,5,44,7.4288,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.05,0.05,0.05,0.05,5,45,7.8214,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.05,0.05,0.05,0.05,5,46,7.5599,0.5599,0.542,3.2,0.5226,578.0556,1893.6,3,3
10,25,0.05,0.05,0.05,0.05,8,42,10.1831,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
10,25,0.05,0.05,0.05,0.05,8,43,10.3281,0.5599,0.5421,3.18,0.5227,578.0052,1893.7268,3,3
10,25,0.05,0.05,0.05,0.05,8,44,10.3946,0.5599,0.5421,3.18,0.5228,577.9029,1894.0123,3,3
10,25,0.05,0.05,0.05,0.05,8,45,10.0582,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.05,0.05,0.05,0.05,8,46,10.3932,0.5599,0.5421,3.18,0.5228,578.0218,1893.684,3,3
10,25,0.05,0.05,0.05,0.05,12,42,14.4196,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
10,25,0.05,0.05,0.05,0.05,12,43,13.5498,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
10,25,0.05,0.05,0.05,0.05,12,44,13.6374,0.5599,0.5421,3.18,0.5227,577.8906,1894.0456,3,3
10,25,0.05,0.05,0.05,0.05,12,45,15.3129,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,25,0.05,0.05,0.05,0.05,12,46,14.2494,0.5599,0.5421,3.18,0.5227,578.0052,1893.7268,3,3
10,25,0.1,0.1,0.1,0.1,5,42,7.8695,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,25,0.1,0.1,0.1,0.1,5,43,7.8677,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,25,0.1,0.1,0.1,0.1,5,44,7.6701,0.5599,0.542,3.2,0.5228,577.8738,1894.0805,3,3
10,25,0.1,0.1,0.1,0.1,5,45,7.5746,0.5599,0.5419,3.21,0.5228,577.8754,1894.0766,3,3
10,25,0.1,0.1,0.1,0.1,5,46,7.9325,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
10,25,0.1,0.1,0.1,0.1,8,42,10.1491,0.5599,0.5419,3.21,0.5228,577.8754,1894.0766,3,3
10,25,0.1,0.1,0.1,0.1,8,43,10.2239,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,25,0.1,0.1,0.1,0.1,8,44,9.951,0.5599,0.5421,3.18,0.5227,578.4965,1892.5557,3,3
10,25,0.1,0.1,0.1,0.1,8,45,9.8555,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.1,0.1,0.1,0.1,8,46,10.1176,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
10,25,0.1,0.1,0.1,0.1,12,42,13.4271,0.5599,0.5419,3.21,0.5227,577.8632,1894.11,3,3
10,25,0.1,0.1,0.1,0.1,12,43,13.8786,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,25,0.1,0.1,0.1,0.1,12,44,13.784,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,25,0.1,0.1,0.1,0.1,12,45,14.5474,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
10,25,0.1,0.1,0.1,0.1,12,46,13.8266,0.5599,0.5419,3.21,0.5227,577.8632,1894.11,3,3
10,50,0.01,0.01,0.01,0.01,5,42,7.6317,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,50,0.01,0.01,0.01,0.01,5,43,7.467,0.5599,0.5419,3.21,0.5227,578.4674,1892.6245,3,3
10,50,0.01,0.01,0.01,0.01,5,44,7.4609,0.5599,0.5421,3.18,0.5226,577.9503,1893.9012,3,3
10,50,0.01,0.01,0.01,0.01,5,45,7.5044,0.5599,0.5419,3.21,0.5227,578.5031,1892.2981,3,3
10,50,0.01,0.01,0.01,0.01,5,46,7.595,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,50,0.01,0.01,0.01,0.01,8,42,10.3887,0.5599,0.5422,3.16,0.5226,577.9782,1893.8217,3,3
10,50,0.01,0.01,0.01,0.01,8,43,10.5905,0.5599,0.5422,3.16,0.5226,578.2355,1892.8457,3,3
10,50,0.01,0.01,0.01,0.01,8,44,10.5789,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
10,50,0.01,0.01,0.01,0.01,8,45,10.379,0.5599,0.5421,3.18,0.5228,577.9013,1894.0161,3,3
10,50,0.01,0.01,0.01,0.01,8,46,10.1831,0.5599,0.5421,3.18,0.5226,578.5323,1892.2164,3,3
10,50,0.01,0.01,0.01,0.01,12,42,13.791,0.5599,0.5419,3.21,0.5227,578.5031,1892.2981,3,3
10,50,0.01,0.01,0.01,0.01,12,43,14.1096,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,50,0.01,0.01,0.01,0.01,12,44,13.8383,0.5599,0.5419,3.21,0.5226,578.4971,1892.3142,3,3
10,50,0.01,0.01,0.01,0.01,12,45,13.9848,0.5599,0.5419,3.21,0.5228,577.8754,1894.0766,3,3
10,50,0.01,0.01,0.01,0.01,12,46,13.4756,0.5599,0.5421,3.18,0.5227,578.0052,1893.7268,3,3
10,50,0.05,0.05,0.05,0.05,5,42,7.5052,0.5599,0.5419,3.21,0.5227,578.5047,1892.2936,3,3
10,50,0.05,0.05,0.05,0.05,5,43,7.3557,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
10,50,0.05,0.05,0.05,0.05,5,44,7.4156,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,50,0.05,0.05,0.05,0.05,5,45,7.6325,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,50,0.05,0.05,0.05,0.05,5,46,7.5065,0.5599,0.542,3.2,0.5226,578.0556,1893.6,3,3
10,50,0.05,0.05,0.05,0.05,8,42,9.96,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
10,50,0.05,0.05,0.05,0.05,8,43,10.0734,0.5599,0.5421,3.18,0.5227,578.0052,1893.7268,3,3
10,50,0.05,0.05,0.05,0.05,8,44,10.1208,0.5599,0.5421,3.18,0.5228,577.9029,1894.0123,3,3
10,50,0.05,0.05,0.05,0.05,8,45,9.7827,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,50,0.05,0.05,0.05,0.05,8,46,10.2506,0.5599,0.5421,3.18,0.5228,578.0218,1893.684,3,3
10,50,0.05,0.05,0.05,0.05,12,42,14.0092,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
10,50,0.05,0.05,0.05,0.05,12,43,13.1798,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
10,50,0.05,0.05,0.05,0.05,12,44,13.1728,0.5599,0.5421,3.18,0.5227,577.8906,1894.0456,3,3
10,50,0.05,0.05,0.05,0.05,12,45,13.8844,0.5599,0.5421,3.18,0.5227,577.8906,1894.0456,3,3
10,50,0.05,0.05,0.05,0.05,12,46,13.4859,0.5599,0.5421,3.18,0.5227,578.0052,1893.7268,3,3
10,50,0.1,0.1,0.1,0.1,5,42,7.5489,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,50,0.1,0.1,0.1,0.1,5,43,7.3931,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
10,50,0.1,0.1,0.1,0.1,5,44,7.3978,0.5599,0.542,3.2,0.5228,577.8738,1894.0805,3,3
10,50,0.1,0.1,0.1,0.1,5,45,7.3455,0.5599,0.5419,3.21,0.5228,577.8754,1894.0766,3,3
10,50,0.1,0.1,0.1,0.1,5,46,7.6932,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
10,50,0.1,0.1,0.1,0.1,8,42,10.1376,0.5599,0.5419,3.21,0.5228,577.8754,1894.0766,3,3
10,50,0.1,0.1,0.1,0.1,8,43,10.1442,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,50,0.1,0.1,0.1,0.1,8,44,9.9359,0.5599,0.5421,3.18,0.5227,578.4965,1892.5557,3,3
10,50,0.1,0.1,0.1,0.1,8,45,9.4507,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,50,0.1,0.1,0.1,0.1,8,46,9.341,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
10,50,0.1,0.1,0.1,0.1,12,42,12.1356,0.5599,0.5419,3.21,0.5227,577.8632,1894.11,3,3
10,50,0.1,0.1,0.1,0.1,12,43,12.5089,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
10,50,0.1,0.1,0.1,0.1,12,44,12.2289,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
10,50,0.1,0.1,0.1,0.1,12,45,12.9373,0.5599,0.5418,3.23,0.5226,577.7833,1894.3584,3,3
10,50,0.1,0.1,0.1,0.1,12,46,12.361,0.5599,0.5419,3.21,0.5227,577.8632,1894.11,3,3
20,10,0.01,0.01,0.01,0.01,5,42,10.002,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,10,0.01,0.01,0.01,0.01,5,43,9.9569,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.01,0.01,0.01,0.01,5,44,10.0358,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.01,0.01,0.01,0.01,5,45,9.876,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.01,0.01,0.01,0.01,5,46,9.8523,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.01,0.01,0.01,0.01,8,42,14.0355,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.01,0.01,0.01,0.01,8,43,13.9216,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.01,0.01,0.01,0.01,8,44,14.0367,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.01,0.01,0.01,0.01,8,45,13.8415,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,10,0.01,0.01,0.01,0.01,8,46,13.9529,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.01,0.01,0.01,0.01,12,42,14.8861,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.01,0.01,0.01,0.01,12,43,14.9823,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,10,0.01,0.01,0.01,0.01,12,44,15.1491,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.01,0.01,0.01,0.01,12,45,15.1077,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.01,0.01,0.01,0.01,12,46,15.0969,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.05,0.05,0.05,0.05,5,42,10.0261,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.05,0.05,0.05,0.05,5,43,9.9203,0.5599,0.5419,3.21,0.5226,578.3379,1892.9816,3,3
20,10,0.05,0.05,0.05,0.05,5,44,10.2248,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.05,0.05,0.05,0.05,5,45,10.0947,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,10,0.05,0.05,0.05,0.05,5,46,10.0763,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.05,0.05,0.05,0.05,8,42,13.8872,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,10,0.05,0.05,0.05,0.05,8,43,14.0592,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.05,0.05,0.05,0.05,8,44,13.9798,0.5599,0.5419,3.21,0.5227,578.469,1892.62,3,3
20,10,0.05,0.05,0.05,0.05,8,45,13.8767,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.05,0.05,0.05,0.05,8,46,13.7663,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.05,0.05,0.05,0.05,12,42,15.3766,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,10,0.05,0.05,0.05,0.05,12,43,15.0927,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.05,0.05,0.05,0.05,12,44,14.8762,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,10,0.05,0.05,0.05,0.05,12,45,14.8692,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.05,0.05,0.05,0.05,12,46,14.9484,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.1,0.1,0.1,0.1,5,42,9.7983,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.1,0.1,0.1,0.1,5,43,9.7245,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.1,0.1,0.1,0.1,5,44,9.7479,0.5599,0.5419,3.21,0.5227,578.5047,1892.2936,3,3
20,10,0.1,0.1,0.1,0.1,5,45,9.9653,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.1,0.1,0.1,0.1,5,46,9.7975,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,10,0.1,0.1,0.1,0.1,8,42,13.8889,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.1,0.1,0.1,0.1,8,43,13.8452,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.1,0.1,0.1,0.1,8,44,13.6418,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.1,0.1,0.1,0.1,8,45,13.7925,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.1,0.1,0.1,0.1,8,46,13.7788,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.1,0.1,0.1,0.1,12,42,15.2246,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.1,0.1,0.1,0.1,12,43,15.8196,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,10,0.1,0.1,0.1,0.1,12,44,14.3747,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,10,0.1,0.1,0.1,0.1,12,45,11.9286,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,10,0.1,0.1,0.1,0.1,12,46,12.0211,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.01,0.01,0.01,0.01,5,42,8.6225,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.01,0.01,0.01,0.01,5,43,10.3773,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.01,0.01,0.01,0.01,5,44,7.8686,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.01,0.01,0.01,0.01,5,45,7.8192,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.01,0.01,0.01,0.01,5,46,7.8335,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.01,0.01,0.01,0.01,8,42,11.5853,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,25,0.01,0.01,0.01,0.01,8,43,11.4072,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.01,0.01,0.01,0.01,8,44,21.8368,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.01,0.01,0.01,0.01,8,45,21.0398,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,25,0.01,0.01,0.01,0.01,8,46,13.6536,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.01,0.01,0.01,0.01,12,42,26.0006,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.01,0.01,0.01,0.01,12,43,15.5952,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,25,0.01,0.01,0.01,0.01,12,44,23.661,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,25,0.01,0.01,0.01,0.01,12,45,18.8339,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.01,0.01,0.01,0.01,12,46,17.4897,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
20,25,0.05,0.05,0.05,0.05,5,42,13.0652,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.05,0.05,0.05,0.05,5,43,9.8109,0.5599,0.5419,3.21,0.5226,578.3379,1892.9816,3,3
20,25,0.05,0.05,0.05,0.05,5,44,7.908,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.05,0.05,0.05,0.05,5,45,8.2723,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.05,0.05,0.05,0.05,5,46,8.8374,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.05,0.05,0.05,0.05,8,42,19.9478,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,25,0.05,0.05,0.05,0.05,8,43,11.6711,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.05,0.05,0.05,0.05,8,44,10.9559,0.5599,0.5419,3.21,0.5227,578.469,1892.62,3,3
20,25,0.05,0.05,0.05,0.05,8,45,11.0857,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.05,0.05,0.05,0.05,8,46,11.2275,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.05,0.05,0.05,0.05,12,42,15.7093,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.05,0.05,0.05,0.05,12,43,15.332,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.05,0.05,0.05,0.05,12,44,15.9697,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.05,0.05,0.05,0.05,12,45,16.4215,0.5599,0.5419,3.21,0.5228,577.9927,1893.7528,3,3
20,25,0.05,0.05,0.05,0.05,12,46,16.4354,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.1,0.1,0.1,0.1,5,42,8.3672,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,5,43,8.3302,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,5,44,8.5247,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,5,45,8.5511,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,5,46,8.4068,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.1,0.1,0.1,0.1,8,42,12.4587,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.1,0.1,0.1,0.1,8,43,12.1165,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,8,44,12.2559,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,8,45,13.1032,0.5599,0.5421,3.18,0.5228,578.0218,1893.684,3,3
