population_size,generations,early_mutation_rate,mid_mutation_rate,late_mutation_rate,mutation_rate,max_stagnant,seed,runtime_seconds,dbi_before_ga,dbi_after_ga,dbi_improvement_pct,silhouette_score,ch_score,total_inertia,final_k,n_clusters_used
20,25,0.05,0.05,0.05,0.05,8,45,14.1406,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.05,0.05,0.05,0.05,8,46,14.1171,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.05,0.05,0.05,0.05,12,42,19.616,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.05,0.05,0.05,0.05,12,43,19.105,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.05,0.05,0.05,0.05,12,44,19.4234,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.05,0.05,0.05,0.05,12,45,19.665,0.5599,0.5419,3.21,0.5228,577.9927,1893.7528,3,3
20,25,0.05,0.05,0.05,0.05,12,46,19.6434,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.1,0.1,0.1,0.1,5,42,9.8514,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,5,43,9.7538,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,5,44,9.9652,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,5,45,10.0901,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,5,46,9.8443,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.1,0.1,0.1,0.1,8,42,14.5745,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.1,0.1,0.1,0.1,8,43,14.0922,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,8,44,13.856,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,25,0.1,0.1,0.1,0.1,8,45,14.1577,0.5599,0.5421,3.18,0.5228,578.0218,1893.684,3,3
20,25,0.1,0.1,0.1,0.1,8,46,14.1445,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.1,0.1,0.1,0.1,12,42,19.2819,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,25,0.1,0.1,0.1,0.1,12,43,19.1849,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,25,0.1,0.1,0.1,0.1,12,44,19.0688,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,25,0.1,0.1,0.1,0.1,12,45,19.8854,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,25,0.1,0.1,0.1,0.1,12,46,19.9139,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.01,0.01,0.01,0.01,5,42,10.01,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.01,0.01,0.01,0.01,5,43,9.8968,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,5,44,10.0874,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.01,0.01,0.01,0.01,5,45,9.8901,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,5,46,9.8463,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,8,42,13.969,0.5599,0.5421,3.18,0.5228,578.0234,1893.6802,3,3
20,50,0.01,0.01,0.01,0.01,8,43,13.7893,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,8,44,13.8374,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.01,0.01,0.01,0.01,8,45,13.706,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.01,0.01,0.01,0.01,8,46,14.0156,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,12,42,19.286,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.01,0.01,0.01,0.01,12,43,18.7339,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.01,0.01,0.01,0.01,12,44,18.8877,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.01,0.01,0.01,0.01,12,45,19.4851,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.01,0.01,0.01,0.01,12,46,19.4314,0.5599,0.5418,3.23,0.5227,577.9145,1893.9968,3,3
20,50,0.05,0.05,0.05,0.05,5,42,9.8513,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.05,0.05,0.05,0.05,5,43,9.8228,0.5599,0.5419,3.21,0.5226,578.3379,1892.9816,3,3
20,50,0.05,0.05,0.05,0.05,5,44,10.0054,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,5,45,10.3262,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.05,0.05,0.05,0.05,5,46,10.0013,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.05,0.05,0.05,0.05,8,42,13.7661,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.05,0.05,0.05,0.05,8,43,14.059,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.05,0.05,0.05,0.05,8,44,13.7905,0.5599,0.5419,3.21,0.5227,578.469,1892.62,3,3
20,50,0.05,0.05,0.05,0.05,8,45,13.907,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,8,46,13.9532,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,12,42,19.1301,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.05,0.05,0.05,0.05,12,43,18.8576,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,12,44,19.1339,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.05,0.05,0.05,0.05,12,45,18.9991,0.5599,0.5419,3.21,0.5227,578.5031,1892.2981,3,3
20,50,0.05,0.05,0.05,0.05,12,46,19.3968,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.1,0.1,0.1,0.1,5,42,9.7669,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,5,43,9.6628,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,5,44,9.8341,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,5,45,9.9492,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,5,46,9.6874,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.1,0.1,0.1,0.1,8,42,14.3233,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.1,0.1,0.1,0.1,8,43,13.8684,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,8,44,13.5975,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
20,50,0.1,0.1,0.1,0.1,8,45,13.895,0.5599,0.5421,3.18,0.5228,578.0218,1893.684,3,3
20,50,0.1,0.1,0.1,0.1,8,46,14.0362,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.1,0.1,0.1,0.1,12,42,19.1809,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
20,50,0.1,0.1,0.1,0.1,12,43,18.9437,0.5599,0.5421,3.18,0.5227,577.8922,1894.0418,3,3
20,50,0.1,0.1,0.1,0.1,12,44,19.0289,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
20,50,0.1,0.1,0.1,0.1,12,45,19.9082,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
20,50,0.1,0.1,0.1,0.1,12,46,19.8568,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,5,42,13.1464,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.01,0.01,0.01,0.01,5,43,13.5249,0.5599,0.5419,3.21,0.5228,577.9882,1893.7651,3,3
30,10,0.01,0.01,0.01,0.01,5,44,13.195,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
30,10,0.01,0.01,0.01,0.01,5,45,13.1341,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,5,46,13.227,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,8,42,18.6041,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.01,0.01,0.01,0.01,8,43,18.6853,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.01,0.01,0.01,0.01,8,44,18.8551,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.01,0.01,0.01,0.01,8,45,18.6992,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.01,0.01,0.01,0.01,8,46,18.7666,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.01,0.01,0.01,0.01,12,42,20.3633,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,12,43,20.3192,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.01,0.01,0.01,0.01,12,44,20.4625,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,12,45,20.7917,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.01,0.01,0.01,0.01,12,46,20.5526,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.05,0.05,0.05,0.05,5,42,12.9845,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.05,0.05,0.05,0.05,5,43,12.9974,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.05,0.05,0.05,0.05,5,44,13.4752,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,5,45,13.1121,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.05,0.05,0.05,0.05,5,46,13.1775,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.05,0.05,0.05,0.05,8,42,18.5068,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,8,43,18.7153,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.05,0.05,0.05,0.05,8,44,18.808,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.05,0.05,0.05,0.05,8,45,18.7058,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,8,46,18.9265,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.05,0.05,0.05,0.05,12,42,20.6178,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.05,0.05,0.05,0.05,12,43,20.7438,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,12,44,20.6441,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,12,45,20.6563,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.05,0.05,0.05,0.05,12,46,20.3453,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.1,0.1,0.1,0.1,5,42,13.5388,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,5,43,13.3796,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,5,44,13.1905,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.1,0.1,0.1,0.1,5,45,13.2603,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,5,46,13.7849,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,8,42,19.0381,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,10,0.1,0.1,0.1,0.1,8,43,19.1113,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.1,0.1,0.1,0.1,8,44,19.0407,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.1,0.1,0.1,0.1,8,45,18.9848,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.1,0.1,0.1,0.1,8,46,19.0203,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,10,0.1,0.1,0.1,0.1,12,42,20.4922,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
30,10,0.1,0.1,0.1,0.1,12,43,20.3454,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,10,0.1,0.1,0.1,0.1,12,44,20.5327,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,10,0.1,0.1,0.1,0.1,12,45,20.5982,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,10,0.1,0.1,0.1,0.1,12,46,20.7201,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.01,0.01,0.01,0.01,5,42,13.2265,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.01,0.01,0.01,0.01,5,43,14.2988,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.01,0.01,0.01,0.01,5,44,13.1942,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
30,25,0.01,0.01,0.01,0.01,5,45,13.1439,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.01,0.01,0.01,0.01,5,46,13.1931,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.01,0.01,0.01,0.01,8,42,18.5608,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.01,0.01,0.01,0.01,8,43,18.7324,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.01,0.01,0.01,0.01,8,44,19.5451,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.01,0.01,0.01,0.01,8,45,18.7542,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.01,0.01,0.01,0.01,8,46,19.0741,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.01,0.01,0.01,0.01,12,42,25.7724,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.01,0.01,0.01,0.01,12,43,26.9413,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,25,0.01,0.01,0.01,0.01,12,44,32.1489,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.01,0.01,0.01,0.01,12,45,31.4333,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.01,0.01,0.01,0.01,12,46,29.4353,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,5,42,14.6755,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.05,0.05,0.05,0.05,5,43,13.9079,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,5,44,14.0083,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,5,45,13.5552,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.05,0.05,0.05,0.05,5,46,13.644,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,8,42,19.1381,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.05,0.05,0.05,0.05,8,43,19.3443,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.05,0.05,0.05,0.05,8,44,19.3539,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.05,0.05,0.05,0.05,8,45,19.3806,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.05,0.05,0.05,0.05,8,46,19.5291,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.05,0.05,0.05,0.05,12,42,27.0399,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.05,0.05,0.05,0.05,12,43,27.3627,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.05,0.05,0.05,0.05,12,44,27.6012,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.05,0.05,0.05,0.05,12,45,30.1747,0.5599,0.5419,3.21,0.5228,577.9882,1893.7651,3,3
30,25,0.05,0.05,0.05,0.05,12,46,30.7208,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,5,42,15.6234,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,5,43,15.0419,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,5,44,13.9409,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,25,0.1,0.1,0.1,0.1,5,45,13.6114,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,5,46,14.3316,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,25,0.1,0.1,0.1,0.1,8,42,19.4034,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,25,0.1,0.1,0.1,0.1,8,43,19.9516,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.1,0.1,0.1,0.1,8,44,19.7681,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,8,45,19.643,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.1,0.1,0.1,0.1,8,46,19.0327,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,12,42,26.7395,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.1,0.1,0.1,0.1,12,43,26.8616,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,25,0.1,0.1,0.1,0.1,12,44,27.6612,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,25,0.1,0.1,0.1,0.1,12,45,27.9565,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,25,0.1,0.1,0.1,0.1,12,46,28.1224,0.5599,0.5421,3.18,0.5228,578.0217,1893.6846,3,3
30,50,0.01,0.01,0.01,0.01,5,42,13.3695,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.01,0.01,0.01,0.01,5,43,14.5347,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.01,0.01,0.01,0.01,5,44,13.547,0.5599,0.5421,3.18,0.5228,578.0173,1893.6969,3,3
30,50,0.01,0.01,0.01,0.01,5,45,13.4193,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.01,0.01,0.01,0.01,5,46,13.4496,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.01,0.01,0.01,0.01,8,42,18.9814,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.01,0.01,0.01,0.01,8,43,19.092,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.01,0.01,0.01,0.01,8,44,19.715,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.01,0.01,0.01,0.01,8,45,19.1737,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.01,0.01,0.01,0.01,8,46,19.5025,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.01,0.01,0.01,0.01,12,42,26.3129,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.01,0.01,0.01,0.01,12,43,27.5575,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,50,0.01,0.01,0.01,0.01,12,44,27.3715,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.01,0.01,0.01,0.01,12,45,29.126,0.5599,0.5418,3.23,0.5227,577.9084,1894.0136,3,3
30,50,0.01,0.01,0.01,0.01,12,46,26.9793,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,5,42,13.7589,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.05,0.05,0.05,0.05,5,43,14.3799,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,5,44,14.8311,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,5,45,14.0224,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.05,0.05,0.05,0.05,5,46,15.0984,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,8,42,22.7412,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.05,0.05,0.05,0.05,8,43,23.8601,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.05,0.05,0.05,0.05,8,44,21.8745,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.05,0.05,0.05,0.05,8,45,21.4164,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.05,0.05,0.05,0.05,8,46,21.7529,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.05,0.05,0.05,0.05,12,42,30.0349,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.05,0.05,0.05,0.05,12,43,30.448,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.05,0.05,0.05,0.05,12,44,30.4335,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.05,0.05,0.05,0.05,12,45,30.195,0.5599,0.5419,3.21,0.5228,577.9882,1893.7651,3,3
30,50,0.05,0.05,0.05,0.05,12,46,30.4069,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.1,0.1,0.1,0.1,5,42,14.4489,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,5,43,13.9144,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,5,44,13.6381,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
30,50,0.1,0.1,0.1,0.1,5,45,14.4379,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,5,46,15.049,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,50,0.1,0.1,0.1,0.1,8,42,21.3168,0.5599,0.5418,3.23,0.5227,577.9128,1894.0013,3,3
30,50,0.1,0.1,0.1,0.1,8,43,22.7371,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.1,0.1,0.1,0.1,8,44,21.4403,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,8,45,21.0268,0.5599,0.5419,3.21,0.5228,577.9898,1893.7612,3,3
30,50,0.1,0.1,0.1,0.1,8,46,20.2345,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,12,42,27.4332,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.1,0.1,0.1,0.1,12,43,27.2726,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.1,0.1,0.1,0.1,12,44,28.7367,0.5599,0.5419,3.21,0.5228,577.9943,1893.749,3,3
30,50,0.1,0.1,0.1,0.1,12,45,28.168,0.5599,0.5419,3.21,0.5228,577.9959,1893.7445,3,3
30,50,0.1,0.1,0.1,0.1,12,46,28.9076,0.5599,0.5419,3.21,0.5227,577.8648,1894.1061,3,3
